date,location,src,value
2020-08-21,Houston,driving actual_values,136.1
2020-08-22,Houston,driving actual_values,133.4
2020-08-23,Houston,driving actual_values,97.56
2020-08-24,Houston,driving actual_values,105.19
2020-08-25,Houston,driving actual_values,119.47
2020-08-26,Houston,driving actual_values,91.87
2020-08-27,Houston,driving actual_values,91.37
2020-08-28,Houston,driving actual_values,122.75
2020-08-29,Houston,driving actual_values,126.12
2020-08-30,Houston,driving actual_values,93.69
2020-08-31,Houston,driving actual_values,109.97
2020-09-01,Houston,driving actual_values,116.17
2020-09-02,Houston,driving actual_values,117.79
2020-09-03,Houston,driving actual_values,122.35
2020-09-04,Houston,driving actual_values,143.49
2020-09-05,Houston,driving actual_values,134.41
2020-09-06,Houston,driving actual_values,104.6
2020-09-07,Houston,driving actual_values,95.99
2020-09-08,Houston,driving actual_values,109.72
2020-09-09,Houston,driving actual_values,112.81
2020-09-10,Houston,driving actual_values,118.02
2020-09-11,Houston,driving actual_values,138.54
2020-09-12,Houston,driving actual_values,142.31
2020-09-13,Houston,driving actual_values,98.72
2020-09-14,Houston,driving actual_values,110.25
2020-09-15,Houston,driving actual_values,114.4
2020-09-16,Houston,driving actual_values,115.07
2020-09-17,Houston,driving actual_values,118.43
2020-09-18,Houston,driving actual_values,142.11
2020-09-19,Houston,driving actual_values,141.18
2020-09-20,Houston,driving actual_values,87.25
2020-09-21,Houston,driving actual_values,91.62
2020-09-22,Houston,driving actual_values,83.51
2020-09-23,Houston,driving actual_values,100.52
2020-09-24,Houston,driving actual_values,113.1
2020-09-25,Houston,driving actual_values,136.65
2020-09-26,Houston,driving actual_values,137.34
2020-09-27,Houston,driving actual_values,96.4
2020-09-28,Houston,driving actual_values,103.46
2020-09-29,Houston,driving actual_values,107.69
2020-09-30,Houston,driving actual_values,109.06
2020-10-01,Houston,driving actual_values,114.43
2020-10-02,Houston,driving actual_values,134.92
2020-10-03,Houston,driving actual_values,134.83
2020-10-04,Houston,driving actual_values,95.86
2020-10-05,Houston,driving actual_values,104.46
2020-10-06,Houston,driving actual_values,106.24
2020-10-07,Houston,driving actual_values,107.73
2020-10-08,Houston,driving actual_values,114.08
2020-10-09,Houston,driving actual_values,135.37
2020-10-10,Houston,driving actual_values,144.15
2020-10-11,Houston,driving actual_values,99.72
2020-10-12,Houston,driving actual_values,104.95
2020-10-13,Houston,driving actual_values,107.12
2020-10-14,Houston,driving actual_values,109.45
2020-10-15,Houston,driving actual_values,114.5
2020-10-16,Houston,driving actual_values,133.9
2020-10-17,Houston,driving actual_values,139.44
2020-10-18,Houston,driving actual_values,98.81
2020-10-19,Houston,driving actual_values,103.32
2020-10-20,Houston,driving actual_values,107.17
2020-10-21,Houston,driving actual_values,108.76
2020-10-22,Houston,driving actual_values,113.63
2020-10-23,Houston,driving actual_values,135.99
2020-10-24,Houston,driving actual_values,140.16
2020-10-25,Houston,driving actual_values,95.74
2020-10-26,Houston,driving actual_values,103.27
2020-10-27,Houston,driving actual_values,105.36
2020-10-28,Houston,driving actual_values,103.32
2020-10-29,Houston,driving actual_values,115.41
2020-10-30,Houston,driving actual_values,140.95
2020-10-31,Houston,driving actual_values,138.36
2020-11-01,Houston,driving actual_values,92.09
2020-11-02,Houston,driving actual_values,100.67
2020-11-03,Houston,driving actual_values,103.29
2020-11-04,Houston,driving actual_values,97.05
2020-11-05,Houston,driving actual_values,104.98
2020-11-06,Houston,driving actual_values,124.58
2020-11-07,Houston,driving actual_values,124.94
2020-11-08,Houston,driving actual_values,89.48
2020-11-09,Houston,driving actual_values,98.82
2020-11-10,Houston,driving actual_values,101.62
2020-11-11,Houston,driving actual_values,102.73
2020-11-12,Houston,driving actual_values,97.24
2020-11-13,Houston,driving actual_values,128.18
2020-11-14,Houston,driving actual_values,130.91
2020-11-15,Houston,driving actual_values,90.97
2020-11-16,Houston,driving actual_values,96.84
2020-11-17,Houston,driving actual_values,100.04
2020-11-18,Houston,driving actual_values,102.61
2020-11-19,Houston,driving actual_values,107.52
2020-11-20,Houston,driving actual_values,127.09
2020-11-21,Houston,driving actual_values,125.68
2020-11-22,Houston,driving actual_values,90.74
2020-11-23,Houston,driving actual_values,106.28
2020-11-24,Houston,driving actual_values,111.91
2020-11-25,Houston,driving actual_values,119.34
2020-11-26,Houston,driving actual_values,66.44
2020-11-27,Houston,driving actual_values,91.19
2020-11-28,Houston,driving actual_values,93.34
2020-11-29,Houston,driving actual_values,81.77
2020-11-30,Houston,driving actual_values,96.69
2020-12-01,Houston,driving actual_values,99.85
2020-12-02,Houston,driving actual_values,94.7
2020-12-03,Houston,driving actual_values,103.71
2020-12-04,Houston,driving actual_values,121.58
2020-12-05,Houston,driving actual_values,119.81
2020-12-06,Houston,driving actual_values,87.22
2020-12-07,Houston,driving actual_values,98.6
2020-12-08,Houston,driving actual_values,101.65
2020-12-09,Houston,driving actual_values,103.48
2020-12-10,Houston,driving actual_values,109.42
2020-12-11,Houston,driving actual_values,124.44
2020-12-12,Houston,driving actual_values,129.41
2020-12-13,Houston,driving actual_values,80.78
2020-12-14,Houston,driving actual_values,101.1
2020-12-15,Houston,driving actual_values,102.88
2020-12-16,Houston,driving actual_values,109.14
2020-12-17,Houston,driving actual_values,116.06
2020-12-18,Houston,driving actual_values,135.82
2020-12-19,Houston,driving actual_values,117.59
2020-12-20,Houston,driving actual_values,98.91
2020-12-21,Houston,driving actual_values,119.3
2020-12-22,Houston,driving actual_values,123.16
2020-12-23,Houston,driving actual_values,125.82
2020-12-24,Houston,driving actual_values,99.65
2020-12-25,Houston,driving actual_values,56.95
2020-12-26,Houston,driving actual_values,97.49
2020-12-27,Houston,driving actual_values,83.76
2020-12-28,Houston,driving actual_values,102.77
2020-12-29,Houston,driving actual_values,106.05
2020-12-30,Houston,driving actual_values,107.92
2020-12-31,Houston,driving actual_values,103.74
2021-01-01,Houston,driving actual_values,82.13
2021-01-02,Houston,driving actual_values,105.08
2021-01-03,Houston,driving actual_values,84.51
2021-01-04,Houston,driving actual_values,101.31
2021-01-05,Houston,driving actual_values,102.66
2021-01-06,Houston,driving actual_values,95.34
2020-01-13,Detroit,driving actual_values,100.0
2020-01-14,Detroit,driving actual_values,101.45
2020-01-15,Detroit,driving actual_values,103.05
2020-01-16,Detroit,driving actual_values,105.45
2020-01-17,Detroit,driving actual_values,122.23
2020-01-18,Detroit,driving actual_values,80.54
2020-01-19,Detroit,driving actual_values,76.38
2020-01-20,Detroit,driving actual_values,92.79
2020-01-21,Detroit,driving actual_values,99.71
2020-01-22,Detroit,driving actual_values,101.26
2020-01-23,Detroit,driving actual_values,102.27
2020-01-24,Detroit,driving actual_values,118.67
2020-01-25,Detroit,driving actual_values,109.57
2020-01-26,Detroit,driving actual_values,73.8
2020-01-27,Detroit,driving actual_values,93.8
2020-01-28,Detroit,driving actual_values,97.31
2020-01-29,Detroit,driving actual_values,98.98
2020-01-30,Detroit,driving actual_values,103.07
2020-01-31,Detroit,driving actual_values,118.52
2020-02-01,Detroit,driving actual_values,108.69
2020-02-02,Detroit,driving actual_values,76.26
2020-02-03,Detroit,driving actual_values,94.83
2020-02-04,Detroit,driving actual_values,97.55
2020-02-05,Detroit,driving actual_values,99.66
2020-02-06,Detroit,driving actual_values,104.23
2020-02-07,Detroit,driving actual_values,114.58
2020-02-08,Detroit,driving actual_values,109.1
2020-02-09,Detroit,driving actual_values,78.54
2020-02-10,Detroit,driving actual_values,97.58
2020-02-11,Detroit,driving actual_values,103.38
2020-02-12,Detroit,driving actual_values,103.55
2020-02-13,Detroit,driving actual_values,108.89
2020-02-14,Detroit,driving actual_values,132.13
2020-02-15,Detroit,driving actual_values,116.11
2020-02-16,Detroit,driving actual_values,85.14
2020-02-17,Detroit,driving actual_values,98.62
2020-02-18,Detroit,driving actual_values,103.57
2020-02-19,Detroit,driving actual_values,104.43
2020-02-20,Detroit,driving actual_values,108.19
2020-02-21,Detroit,driving actual_values,124.85
2020-02-22,Detroit,driving actual_values,127.25
2020-02-23,Detroit,driving actual_values,86.47
2020-02-24,Detroit,driving actual_values,98.1
2020-02-25,Detroit,driving actual_values,105.36
2020-02-26,Detroit,driving actual_values,100.64
2020-02-27,Detroit,driving actual_values,109.5
2020-02-28,Detroit,driving actual_values,131.71
2020-02-29,Detroit,driving actual_values,133.18
2020-03-01,Detroit,driving actual_values,92.62
2020-03-02,Detroit,driving actual_values,110.6
2020-03-03,Detroit,driving actual_values,116.83
2020-03-04,Detroit,driving actual_values,116.52
2020-03-05,Detroit,driving actual_values,119.82
2020-03-06,Detroit,driving actual_values,137.26
2020-03-07,Detroit,driving actual_values,136.88
2020-03-08,Detroit,driving actual_values,96.2
2020-03-09,Detroit,driving actual_values,108.7
2020-03-10,Detroit,driving actual_values,115.72
2020-03-11,Detroit,driving actual_values,107.06
2020-03-12,Detroit,driving actual_values,101.43
2020-03-13,Detroit,driving actual_values,104.72
2020-03-14,Detroit,driving actual_values,89.28
2020-03-15,Detroit,driving actual_values,66.04
2020-03-16,Detroit,driving actual_values,74.8
2020-03-17,Detroit,driving actual_values,70.59
2020-03-18,Detroit,driving actual_values,65.33
2020-03-19,Detroit,driving actual_values,64.28
2020-03-20,Detroit,driving actual_values,69.34
2020-03-21,Detroit,driving actual_values,57.28
2020-03-22,Detroit,driving actual_values,42.4
2020-03-23,Detroit,driving actual_values,53.15
2020-03-24,Detroit,driving actual_values,38.97
2020-03-25,Detroit,driving actual_values,43.44
2020-03-26,Detroit,driving actual_values,41.71
2020-03-27,Detroit,driving actual_values,48.27
2020-03-28,Detroit,driving actual_values,39.7
2020-03-29,Detroit,driving actual_values,34.48
2020-03-30,Detroit,driving actual_values,41.44
2020-03-31,Detroit,driving actual_values,42.92
2020-04-01,Detroit,driving actual_values,44.21
2020-04-02,Detroit,driving actual_values,47.62
2020-04-03,Detroit,driving actual_values,52.24
2020-04-04,Detroit,driving actual_values,44.21
2020-04-05,Detroit,driving actual_values,37.2
2020-04-06,Detroit,driving actual_values,44.31
2020-04-07,Detroit,driving actual_values,43.58
2020-04-08,Detroit,driving actual_values,49.88
2020-04-09,Detroit,driving actual_values,46.37
2020-04-10,Detroit,driving actual_values,51.11
2020-04-11,Detroit,driving actual_values,48.6
2020-04-12,Detroit,driving actual_values,32.21
2020-04-13,Detroit,driving actual_values,44.08
2020-04-14,Detroit,driving actual_values,47.82
2020-04-15,Detroit,driving actual_values,50.4
2020-04-16,Detroit,driving actual_values,52.53
2020-04-17,Detroit,driving actual_values,53.04
2020-04-18,Detroit,driving actual_values,55.95
2020-04-19,Detroit,driving actual_values,45.46
2020-04-20,Detroit,driving actual_values,57.42
2020-04-21,Detroit,driving actual_values,53.11
2020-04-22,Detroit,driving actual_values,53.78
2020-04-23,Detroit,driving actual_values,55.51
2020-04-24,Detroit,driving actual_values,64.16
2020-04-25,Detroit,driving actual_values,59.99
2020-04-26,Detroit,driving actual_values,50.75
2020-04-27,Detroit,driving actual_values,62.53
2020-04-28,Detroit,driving actual_values,66.32
2020-04-29,Detroit,driving actual_values,62.27
2020-04-30,Detroit,driving actual_values,65.27
2020-05-01,Detroit,driving actual_values,80.87
2020-05-02,Detroit,driving actual_values,76.94
2020-05-03,Detroit,driving actual_values,66.91
2020-05-04,Detroit,driving actual_values,71.29
2020-05-05,Detroit,driving actual_values,73.77
2020-05-06,Detroit,driving actual_values,78.79
2020-05-07,Detroit,driving actual_values,82.49
2020-05-08,Detroit,driving actual_values,86.99
2020-05-09,Detroit,driving actual_values,86.41
2020-05-10,Detroit,driving actual_values,67.98
2020-05-11,Detroit,driving actual_values,67.98
2020-05-12,Detroit,driving actual_values,67.98
2020-05-13,Detroit,driving actual_values,94.69
2020-05-14,Detroit,driving actual_values,85.88
2020-05-15,Detroit,driving actual_values,103.85
2020-05-16,Detroit,driving actual_values,106.63
2020-05-17,Detroit,driving actual_values,74.36
2020-05-18,Detroit,driving actual_values,88.15
2020-05-19,Detroit,driving actual_values,101.76
2020-05-20,Detroit,driving actual_values,113.14
2020-05-21,Detroit,driving actual_values,114.14
2020-05-22,Detroit,driving actual_values,117.6
2020-05-23,Detroit,driving actual_values,109.95
2020-05-24,Detroit,driving actual_values,92.57
2020-05-25,Detroit,driving actual_values,88.99
2020-05-26,Detroit,driving actual_values,112.11
2020-05-27,Detroit,driving actual_values,114.9
2020-05-28,Detroit,driving actual_values,115.38
2020-05-29,Detroit,driving actual_values,126.37
2020-05-30,Detroit,driving actual_values,125.25
2020-05-31,Detroit,driving actual_values,96.48
2020-06-01,Detroit,driving actual_values,112.46
2020-06-02,Detroit,driving actual_values,119.49
2020-06-03,Detroit,driving actual_values,120.57
2020-06-04,Detroit,driving actual_values,129.04
2020-06-05,Detroit,driving actual_values,139.21
2020-06-06,Detroit,driving actual_values,136.78
2020-06-07,Detroit,driving actual_values,107.97
2020-06-08,Detroit,driving actual_values,126.37
2020-06-09,Detroit,driving actual_values,130.1
2020-06-10,Detroit,driving actual_values,122.41
2020-06-11,Detroit,driving actual_values,140.94
2020-06-12,Detroit,driving actual_values,150.62
2020-06-13,Detroit,driving actual_values,145.45
2020-06-14,Detroit,driving actual_values,115.06
2020-06-15,Detroit,driving actual_values,134.49
2020-06-16,Detroit,driving actual_values,139.43
2020-06-17,Detroit,driving actual_values,144.91
2020-06-18,Detroit,driving actual_values,151.05
2020-06-19,Detroit,driving actual_values,169.17
2020-06-20,Detroit,driving actual_values,159.8
2020-06-21,Detroit,driving actual_values,111.59
2020-06-22,Detroit,driving actual_values,138.89
2020-06-23,Detroit,driving actual_values,143.21
2020-06-24,Detroit,driving actual_values,152.15
2020-06-25,Detroit,driving actual_values,157.02
2020-06-26,Detroit,driving actual_values,165.76
2020-06-27,Detroit,driving actual_values,163.09
2020-06-28,Detroit,driving actual_values,131.92
2020-06-29,Detroit,driving actual_values,146.27
2020-06-30,Detroit,driving actual_values,151.81
2020-07-01,Detroit,driving actual_values,156.21
2020-07-02,Detroit,driving actual_values,159.37
2020-07-03,Detroit,driving actual_values,152.49
2020-07-04,Detroit,driving actual_values,125.36
2020-07-05,Detroit,driving actual_values,115.55
2020-07-06,Detroit,driving actual_values,140.73
2020-07-07,Detroit,driving actual_values,147.61
2020-07-08,Detroit,driving actual_values,152.85
2020-07-09,Detroit,driving actual_values,155.98
2020-07-10,Detroit,driving actual_values,160.55
2020-07-11,Detroit,driving actual_values,171.64
2020-07-12,Detroit,driving actual_values,131.06
2020-07-13,Detroit,driving actual_values,147.49
2020-07-14,Detroit,driving actual_values,152.81
2020-07-15,Detroit,driving actual_values,155.54
2020-07-16,Detroit,driving actual_values,151.09
2020-07-17,Detroit,driving actual_values,173.16
2020-07-18,Detroit,driving actual_values,170.72
2020-07-19,Detroit,driving actual_values,119.06
2020-07-20,Detroit,driving actual_values,149.29
2020-07-21,Detroit,driving actual_values,149.68
2020-07-22,Detroit,driving actual_values,153.76
2020-07-23,Detroit,driving actual_values,159.29
