i,ids,names,rating,review_count,price,transactions,is_closed,type_food,type_food_alias,latitude,longitude,country,state,city,zip_code,transactions_
1023,lJAGnYzku5zSaLnQ_T6_GQ,Brenda's French Soul Food,4.0,11052,$$,['delivery'],False,"Breakfast & Brunch, Southern, Cajun/Creole","breakfast_brunch, southern, cajun",37.7829016035273,-122.419043442957,US,CA,San Francisco,94102,['delivery']
1024,msFOKAJZLW1yTrCIvKijmA,Man vs Fries,5.0,1,,"['delivery', 'pickup']",False,"Mexican, Food Trucks, Pop-Up Restaurants","mexican, foodtrucks, popuprestaurants",37.79736,-122.40165,US,CA,San Francisco,94111,"['delivery', 'pickup']"
1025,eG5VcB6XuSp-C1mAggD_Cg,Piperade,4.0,881,$$$,['delivery'],False,"Basque, French","basque, french",37.800646,-122.401799,US,CA,San Francisco,94111,['delivery']
1026,kKVCVJVVNFae6KA1X5FWew,Portofino,5.0,84,,[],False,"Seafood, Salad, Sandwiches","seafood, salad, sandwiches",37.7990847322348,-122.407166666667,US,CA,San Francisco,94133,
1027,vVN_oVe6jvr4PCmXg_m9CA,Hollywood Cafe,4.5,2111,$$,"['delivery', 'pickup']",False,"Breakfast & Brunch, Cafes","breakfast_brunch, cafes",37.8065799,-122.41584,US,CA,San Francisco,94133,"['delivery', 'pickup']"
1028,K9XVDlPNhrrSVEJN7uWqJQ,The Italian Homemade Company,4.5,1545,$$,"['delivery', 'pickup']",False,"Italian, Pasta Shops, International Grocery","italian, pastashops, intlgrocery",37.801752,-122.411851,US,CA,San Francisco,94133,"['delivery', 'pickup']"
1029,I8T8aoAsFQYwQiRvLBayFA,Il Casaro Pizzeria & Mozzarella Bar - North Beach Location,4.5,1228,$$,"['delivery', 'pickup', 'restaurant_reservation']",False,"Italian, Pizza","italian, pizza",37.79852,-122.40739,US,CA,San Francisco,94133,"['delivery', 'pickup', 'restaurant_reservation']"
1030,HVJdo4f_6MxkM_1aCAK3NA,Cotogna,4.0,1477,$$$,['delivery'],False,Italian,italian,37.7975,-122.40336,US,CA,San Francisco,94133,['delivery']
1031,GtKxIGU6LJu14UErdNulmQ,Original Joe's,4.0,1535,$$,"['delivery', 'pickup']",False,"Italian, Steakhouses, Breakfast & Brunch","italian, steak, breakfast_brunch",37.80021,-122.40945,US,CA,San Francisco,94133,"['delivery', 'pickup']"
1032,3f3mowACWFovTKv0YlcMgQ,Pier 23 Cafe Restaurant & Bar,3.5,1745,$$,"['delivery', 'pickup']",False,"Seafood, Bars, American (New)","seafood, bars, newamerican",37.8033755766027,-122.400886416435,US,CA,San Francisco,94102,"['delivery', 'pickup']"
1033,JPL5OqxmoKGWXZxVSlYkag,Yo Yo's,4.5,557,$,['delivery'],False,Japanese,japanese,37.7977025439747,-122.401235478539,US,CA,San Francisco,94111,['delivery']
1034,8Fvu6GoWT4ZPV1N_9em_-Q,Noodle Time,4.0,91,$,['delivery'],False,Vietnamese,vietnamese,37.79689,-122.40106,US,CA,San Francisco,94111,['delivery']
1035,Ct5GgouaAvcegaaP4gR0EA,El Porteño Empanadas,4.0,797,$,['delivery'],False,"Argentine, Empanadas","argentine, empanadas",37.795599,-122.39341,US,CA,San Francisco,94111,['delivery']
1036,MeSzHp6THRrWLP7gRTQIVA,Bourbon Burger Bar San Francisco,5.0,14,,[],False,Burgers,burgers,37.792886,-122.397979,US,CA,San Francisco,94111,
1037,0FpTfyn_QiG7e6cjPjxKqQ,HI City,4.0,50,$$,"['delivery', 'pickup']",False,"Hawaiian, Poke, Filipino","hawaiian, poke, filipino",37.79139,-122.4013,US,CA,San Francisco,94104,"['delivery', 'pickup']"
1038,WOVHQYzSAdyXYOiYDTmujQ,The Bird,4.0,1916,$,['delivery'],False,"Chicken Shop, Sandwiches","chickenshop, sandwiches",37.78724,-122.39995,US,CA,San Francisco,94105,['delivery']
1039,6nPRtXL7lSg48stPsMLU4g,Primavera,4.5,219,$$,[],False,Mexican,mexican,37.7957266353613,-122.392232702546,US,CA,San Francisco,94111,
1040,Q7_LfqaY3TrDaSIr7lk1TQ,City View Restaurant,4.0,1333,$$,"['delivery', 'pickup']",False,"Dim Sum, Cantonese","dimsum, cantonese",37.7943,-122.40409,US,CA,San Francisco,94111,"['delivery', 'pickup']"
1041,nXYmPSl2Gy_ge1QwhD6tgw,Osmanthus Dim Sum Lounge,4.5,89,$$,"['delivery', 'pickup', 'restaurant_reservation']",False,"Cocktail Bars, Dim Sum","cocktailbars, dimsum",37.79815,-122.405662,US,CA,San Francisco,94133,"['delivery', 'pickup', 'restaurant_reservation']"
1042,56gj15LDt8mcDIeKCbu-tg,Oren's Hummus,4.0,654,$$,"['delivery', 'pickup', 'restaurant_reservation']",False,"Mediterranean, Middle Eastern","mediterranean, mideastern",37.7866074,-122.4021922,US,CA,San Francisco,94103,"['delivery', 'pickup', 'restaurant_reservation']"
1043,yrKFfnMSXTRuq-hkTGM9eA,Chubby Noodle,4.0,623,$$,"['delivery', 'pickup']",False,"Asian Fusion, Noodles, Chinese","asianfusion, noodles, chinese",37.7997609,-122.4085676,US,CA,San Francisco,94133,"['delivery', 'pickup']"
1044,wdlyeH5ug7uZpvtb-N97fQ,The Buena Vista,4.0,2668,$$,['delivery'],False,"Bars, Cafes, Breakfast & Brunch","bars, cafes, breakfast_brunch",37.806509097529,-122.42072219051,US,CA,San Francisco,94109,['delivery']
1045,8GqReA8EJ3UGRuIFbd9jyQ,Chong Qing Xiao Mian,4.0,850,$$,['delivery'],False,"Noodles, Szechuan","noodles, szechuan",37.796386,-122.4053411,US,CA,San Francisco,94133,['delivery']
1046,PzPPcGVg5O4UuW5cTopJhA,BIX,4.0,1828,$$$,['delivery'],False,American (Traditional),tradamerican,37.79686,-122.40291,US,CA,San Francisco,94133,['delivery']
1047,QQwsy-M3O5w6FSPaVFJ3uQ,Brioche Bakery & Cafe,4.0,524,$$,"['delivery', 'pickup']",False,"Bakeries, Cafes, Sandwiches","bakeries, cafes, sandwiches",37.7973133,-122.4055275,US,CA,San Francisco,94133,"['delivery', 'pickup']"
1048,__V4jzP3SNrg3_n0QoDmcQ,Beyond Burma,4.0,98,$$,"['delivery', 'pickup', 'restaurant_reservation']",False,"Burmese, Indonesian, Noodles","burmese, indonesian, noodles",37.78784,-122.413565,US,CA,San Francisco,94109,"['delivery', 'pickup', 'restaurant_reservation']"
1049,DQbj_4KT6I_ha6SX1a_drQ,il Cilentano,5.0,62,,"['delivery', 'pickup', 'restaurant_reservation']",False,"Pizza, Wine Bars, Italian","pizza, wine_bars, italian",37.8,-122.41012,US,CA,San Francisco,94133,"['delivery', 'pickup', 'restaurant_reservation']"
1050,N8zmMwY0kB80mkFyi1V4Ug,Pye,4.5,33,,[],False,"Bakeries, Pop-Up Restaurants, Caterers","bakeries, popuprestaurants, catering",37.79984,-122.46247,US,CA,San Francisco,94129,
1051,R5PPTiJxBkI81jj_hJlV0Q,The Commissary,3.5,354,$$$,['delivery'],False,"Spanish, American (New)","spanish, newamerican",37.7997587209683,-122.459699660711,US,CA,San Francisco,94129,['delivery']
1052,eYXwVR4mMAjzkJnm5wneHQ,Burma Superstar,4.0,6838,$$,"['pickup', 'delivery']",False,Burmese,burmese,37.782787322998,-122.462539672852,US,CA,San Francisco,94118,"['pickup', 'delivery']"
1053,z4g4bZPR-Z8bFlwv9APl2w,Presidio Kebab,5.0,100,$$,"['pickup', 'delivery']",False,Kebab,kebab,37.7880728,-122.4468073,US,CA,San Francisco,94115,"['pickup', 'delivery']"
1054,uQfoWksLp44ApWBXAyXJXw,Arguello,3.0,321,$$,['delivery'],False,"Mexican, Beer, Wine & Spirits","mexican, beer_and_wine",37.797649,-122.458988,US,CA,San Francisco,94129,['delivery']
1055,o8mLw7SrcTPis4NcvLzsOw,Good Luck Dim Sum,4.0,1674,$,['delivery'],False,Dim Sum,dimsum,37.7830772399902,-122.46720123291,US,CA,San Francisco,94118,['delivery']
1056,KVS0OdANm72la3ZC-3VZHw,Cafe RX,4.0,121,$$,['delivery'],False,"Breakfast & Brunch, Sandwiches, Cafes","breakfast_brunch, sandwiches, cafes",37.7998597379468,-122.451773239302,US,CA,San Francisco,94129,['delivery']
1057,VBWSJA_ljUoqB0voZFbJFQ,The Patio,4.5,73,,"['pickup', 'delivery']",False,"Wine Bars, American (New), Venues & Event Spaces","wine_bars, newamerican, venues",37.79976,-122.44082,US,CA,San Francisco,94123,"['pickup', 'delivery']"
1058,0bDxHlnb-411Er3w5quBYg,Sessions at the Presidio,3.5,545,$$,['delivery'],False,"American (New), Breakfast & Brunch, Bars","newamerican, breakfast_brunch, bars",37.799238,-122.448184,US,CA,San Francisco,94129,['delivery']
1059,21wF1dQFS2bEL56DuqxRsw,Eats,4.0,1180,$$,"['pickup', 'delivery']",False,"American (Traditional), Breakfast & Brunch","tradamerican, breakfast_brunch",37.7832999,-122.45988,US,CA,San Francisco,94118,"['pickup', 'delivery']"
1060,sfqkkqFmmYGOT0PCbbD9ZQ,Pearl,4.5,262,$$,['delivery'],False,"Cafes, Seafood, Mediterranean","cafes, seafood, mediterranean",37.7838344,-122.4830463,US,CA,San Francisco,94121,['delivery']
1061,EztBa2wTrc8z3DAF0YhtpQ,Mamanoko,4.0,257,$$,"['delivery', 'restaurant_reservation']",False,"Japanese, Cocktail Bars, Sushi Bars","japanese, cocktailbars, sushi",37.7999557,-122.4414378,US,CA,San Francisco,94123,"['delivery', 'restaurant_reservation']"
1062,5pG5Rqy7sDx3rmV0CggrPw,SF Honey Pig Korean BBQ,4.0,84,$$,"['pickup', 'delivery']",False,"Korean, Barbeque","korean, bbq",37.780705,-122.464639,US,CA,San Francisco,94118,"['pickup', 'delivery']"
1063,FCTaVlAbGzKNIA59mX38dg,Chestnut Street Coffee Roastery,4.0,323,$,[],False,"Coffee Roasteries, Breakfast & Brunch","coffeeroasteries, breakfast_brunch",37.7999724,-122.4417735,US,CA,San Francisco,94123,
1064,ZfMLpV7p3EvRv3Idpx89sQ,Spruce,4.0,1939,$$$$,['delivery'],False,American (Traditional),tradamerican,37.787621,-122.452734,US,CA,San Francisco,94118,['delivery']
1065,jUH5iN_cTh1BsEcMECreZw,Golden Gate Market Deli & Liquor,4.5,152,$,"['pickup', 'delivery']",False,"Delis, Beer, Wine & Spirits","delis, beer_and_wine",37.7984813600779,-122.446821928024,US,CA,San Francisco,94123,"['pickup', 'delivery']"
1066,L5vSeC_sa3TUQW_lticqyA,Chapeau,4.5,2720,$$$,"['pickup', 'delivery']",False,French,french,37.78327,-122.46066,US,CA,San Francisco,94118,"['pickup', 'delivery']"
1067,L1JU0hDv1k2Od3s9Glp-IQ,Dumpling Baby China Bistro,4.5,73,,[],False,"Chinese, Asian Fusion","chinese, asianfusion",37.781031,-122.459886,US,CA,San Francisco,94118,
1068,KWLvkrE8Tm8HrlGRzL5Gnw,Sichuan Tasty Restaurant,4.5,34,,"['pickup', 'delivery', 'restaurant_reservation']",False,"Szechuan, Dim Sum, Noodles","szechuan, dimsum, noodles",37.782036,-122.479008,US,CA,San Francisco,94121,"['pickup', 'delivery', 'restaurant_reservation']"
1069,U1nNL9ur-0RO7gROm9PpOw,Presidio Social Club Exchange,3.5,1183,$$,['delivery'],False,"American (New), Bars","newamerican, bars",37.7971000224352,-122.447941750288,US,CA,San Francisco,94129,['delivery']
1070,qJktg3hyKYNSGTaCz_TTfw,Nourish Cafe,4.0,438,$$,"['pickup', 'delivery']",False,"Vegetarian, Vegan, Juice Bars & Smoothies","vegetarian, vegan, juicebars",37.7852478,-122.4647598,US,CA,San Francisco,94118,"['pickup', 'delivery']"
1071,PfNecZzwgwmLWh6hWOHtcw,The Clubhouse at the Presidio Golf Course,4.5,73,$$,['delivery'],False,"Venues & Event Spaces, American (New), Cafes","venues, newamerican, cafes",37.7907639741898,-122.45887376368,US,CA,San Francisco,94129,['delivery']
1072,As3wfdwjo9nyFywX7Ov3Mg,Konomama,4.5,65,$$,['delivery'],False,Japanese Curry,japacurry,37.7807500854503,-122.468708712617,US,CA,San Francisco,94118,['delivery']
1073,POtUF4u3LiUySk3g0a1V1A,Richmond Burritos,5.0,7,,[],False,Mexican,mexican,37.78313,-122.46623,US,CA,San Francisco,94118,
1074,B09WOy0W83Od-Xw4xEXxog,Roma Antica,4.5,692,$$,"['pickup', 'delivery']",False,"Pizza, Italian, Pasta Shops","pizza, italian, pastashops",37.79989,-122.4408,US,CA,San Francisco,94123,"['pickup', 'delivery']"
1075,d55pCEHeWg0Si5Jg9Zp_ow,Palmetto Superfoods,4.5,231,$$,"['pickup', 'delivery']",False,"Acai Bowls, Vegan, Juice Bars & Smoothies","acaibowls, vegan, juicebars",37.78333,-122.4614,US,CA,San Francisco,94118,"['pickup', 'delivery']"
1076,E2Ri3Uudb3ogKfWBJIIhRw,Lokma,4.5,322,$$,"['pickup', 'delivery']",False,"Mediterranean, Breakfast & Brunch","mediterranean, breakfast_brunch",37.78215,-122.47867,US,CA,San Francisco,94121,"['pickup', 'delivery']"
1077,JDLbxkEcQE_MakuwZfPcKA,Magic Flute Ristorante,4.0,562,$$,"['pickup', 'delivery']",False,"Italian, Breakfast & Brunch, Seafood","italian, breakfast_brunch, seafood",37.787162,-122.453086,US,CA,San Francisco,94118,"['pickup', 'delivery']"
1078,zDTVvKut9qPbGEmYXmp4SA,Ristobar,4.0,27,,"['pickup', 'delivery']",False,"Bars, Italian, Pizza","bars, italian, pizza",37.80035,-122.441487,US,CA,San Francisco,94123,"['pickup', 'delivery']"
1079,w3mpnxz64nU8VwHDLz3S6g,Breadbelly,4.5,243,$$,['delivery'],False,"Bakeries, Cafes, Breakfast & Brunch","bakeries, cafes, breakfast_brunch",37.78275,-122.47439,US,CA,San Francisco,94118,['delivery']
1080,JoU4A0wItwpBr1s-pyiCxg,Sorrel,4.0,235,$$$,"['pickup', 'delivery']",False,"American (New), Italian","newamerican, italian",37.788563,-122.446188,US,CA,San Francisco,94115,"['pickup', 'delivery']"
1081,Y43L1WlyrpDWVwAj6NF-VA,Boiling Hot Pot,4.5,916,$$,[],False,"Hot Pot, Chinese, Buffets","hotpot, chinese, buffets",37.7806682,-122.4786992,US,CA,San Francisco,94121,
1082,5ugE5Qh_N90PfTzmU_msag,Jin Pot Shabu House,4.5,194,$$,"['pickup', 'delivery', 'restaurant_reservation']",False,"Japanese, Hot Pot","japanese, hotpot",37.78084,-122.47492,US,CA,San Francisco,94118,"['pickup', 'delivery', 'restaurant_reservation']"
1083,KhG-jWIr7-TJj3isz3ZIFQ,My Tofu House,4.0,1661,$$,['delivery'],False,Korean,korean,37.7806563,-122.4691286,US,CA,San Francisco,94118,['delivery']
1084,Su1ay8vJyKsHZKQG_eluaA,Dragon Beaux,4.0,1631,$$,"['pickup', 'delivery']",False,"Dim Sum, Hot Pot","dimsum, hotpot",37.780504,-122.480709,US,CA,San Francisco,94121,"['pickup', 'delivery']"
1085,nxOoWUOeWiefrRSgIXzwjQ,Dreamers' Kitchen,4.5,40,,"['pickup', 'delivery', 'restaurant_reservation']",False,"Burgers, American (New)","burgers, newamerican",37.782876,-122.470202,US,CA,San Francisco,94118,"['pickup', 'delivery', 'restaurant_reservation']"
1086,6bc2FmFGzrcEvXcS2cOeeA,B Star,4.0,1892,$$,"['pickup', 'delivery', 'restaurant_reservation']",False,"Burmese, Asian Fusion, Breakfast & Brunch","burmese, asianfusion, breakfast_brunch",37.78298,-122.46065,US,CA,San Francisco,94118,"['pickup', 'delivery', 'restaurant_reservation']"
1087,haFRimHPOq90EiTplF4S8A,Cafe Europa,4.5,465,$$,['pickup'],False,"German, Comfort Food, Polish","german, comfortfood, polish",37.78535,-122.46388,US,CA,San Francisco,94118,['pickup']
1088,eeZIpjDQrVcOOoPfycWf_g,Dumpling Alley,4.0,141,$$,"['pickup', 'delivery']",False,Chinese,chinese,37.782167,-122.486328,US,CA,San Francisco,94121,"['pickup', 'delivery']"
1089,Wcd6K6APT-yWVCSi4oq-kg,Kitchen Istanbul,4.5,480,$$$,"['pickup', 'delivery']",False,"Greek, Turkish, Mediterranean","greek, turkish, mediterranean",37.782849,-122.46321,US,CA,San Francisco,94118,"['pickup', 'delivery']"
1090,1pt2rJJrCxVs5YbWiAqMxQ,As Quoted,3.5,225,$$,['delivery'],False,"American (New), Gluten-Free, Coffee & Tea","newamerican, gluten_free, coffee",37.787399,-122.452219,US,CA,San Francisco,94118,['delivery']
1091,IPpQnGDJVApDEM5A93txtw,Mandalay,4.0,2182,$$,"['pickup', 'delivery']",False,Burmese,burmese,37.7851484,-122.4643918,US,CA,San Francisco,94118,"['pickup', 'delivery']"
1092,8ZQBPpD58fieJSs7WWNYfg,Let's Be Frank Hot Dog Stand,4.0,78,$,[],False,"Hot Dogs, Food Trucks, Caterers","hotdog, foodtrucks, catering",37.8085294469098,-122.471680641174,US,CA,San Francisco,94129,
1093,W6JK4vS54s37C3IvfbiCog,Hummus Bodega,5.0,88,,"['pickup', 'delivery']",False,"Middle Eastern, Mediterranean, Kosher","mideastern, mediterranean, kosher",37.78017,-122.479211,US,CA,San Francisco,94121,"['pickup', 'delivery']"
1094,msT3LrLB4fhN04HYHuFsew,Bella Trattoria,4.5,1447,$$,"['pickup', 'delivery']",False,Italian,italian,37.78136,-122.46092107729817,US,CA,San Francisco,94118,"['pickup', 'delivery']"
1095,79uhJaBUfAQzy-mXZZXK5w,Presidio Palms Cafe,3.5,18,$$,['delivery'],False,"Cafes, Coffee & Tea, Breakfast & Brunch","cafes, coffee, breakfast_brunch",37.8001208603382,-122.455940768123,US,CA,San Francisco,94129,['delivery']
1096,xErl0-LbQO9n-5e6ZQQ-Uw,Shabu Club,4.0,797,$$,"['pickup', 'delivery', 'restaurant_reservation']",False,"Japanese, Hot Pot, Bars","japanese, hotpot, bars",37.782569137755,-122.469567032772,US,CA,San Francisco,94118,"['pickup', 'delivery', 'restaurant_reservation']"
1097,GIl4gBFUknk9HJD3wvQI1Q,Keeva Indian Kitchen,4.5,551,$$,"['pickup', 'delivery']",False,Indian,indpak,37.78295,-122.46899,US,CA,San Francisco,94118,"['pickup', 'delivery']"
1098,2RbfpwB4K41UXpLjxMtNIg,Cultivar San Francisco,4.5,150,$$,"['pickup', 'delivery']",False,"American (New), Wine Tasting Room, Wine Bars","newamerican, winetastingroom, wine_bars",37.79981,-122.4424,US,CA,San Francisco,94123,"['pickup', 'delivery']"
1099,QOpqNPKpClL48TVVrYobAw,Pizzetta 211,4.5,1292,$$,['delivery'],False,"Pizza, Salad, Wine Bars","pizza, salad, wine_bars",37.783684,-122.482974,US,CA,San Francisco,94121,['delivery']
1100,IrfmgL_zZk3T_G8OzWoqMw,Tripleta,4.5,11,,[],False,"Puerto Rican, Sandwiches","puertorican, sandwiches",37.761695,-122.424087,US,CA,San Francisco,94110,
1101,_1pt3zjz2Om9QC3OUSuTtA,Mahila,4.0,154,$$,"['restaurant_reservation', 'delivery', 'pickup']",False,Malaysian,malaysian,37.750925,-122.4342714,US,CA,San Francisco,94114,"['restaurant_reservation', 'delivery', 'pickup']"
1102,gqVl3RprESEqkIPeJH0yOg,Zazie,4.0,4514,$$,['delivery'],False,"Breakfast & Brunch, French","breakfast_brunch, french",37.765244,-122.4501138,US,CA,San Francisco,94117,['delivery']
1103,wxzx3duu1c0CcomzEOvfOQ,The Front Porch,4.0,2877,$$,"['restaurant_reservation', 'pickup', 'delivery']",False,"Southern, Cajun/Creole, American (Traditional)","southern, cajun, tradamerican",37.7438,-122.422035,US,CA,San Francisco,94110,"['restaurant_reservation', 'pickup', 'delivery']"
1104,XQLmEdXoMzOpffwoFaBtaQ,Kitchen Story,4.0,3433,$$,"['restaurant_reservation', 'delivery', 'pickup']",False,"Breakfast & Brunch, Asian Fusion, American (New)","breakfast_brunch, asianfusion, newamerican",37.7642352,-122.4306936,US,CA,San Francisco,94114,"['restaurant_reservation', 'delivery', 'pickup']"
1105,2IgUNNcCoUcmhiv5ei-Vlw,Plain Jane,4.5,263,$$,"['delivery', 'pickup']",False,Breakfast & Brunch,breakfast_brunch,37.75497,-122.4235,US,CA,San Francisco,94110,"['delivery', 'pickup']"
1106,EP7wWVVI0oPckKgm6bHQzg,RakiRaki by Junya Watanabe,4.5,11,,[],False,"Ramen, Sushi Bars","ramen, sushi",37.7444,-122.420922,US,CA,San Francisco,94110,
1107,VcJzpsjaPi8HZ8zXI6GMOQ,Dear Inga,4.5,68,$$$,['delivery'],False,"Cocktail Bars, Hungarian, Modern European","cocktailbars, hungarian, modern_european",37.76183,-122.42292,US,CA,San Francisco,94110,['delivery']
1108,DqJjIACQF6T85MR4ZYTrEA,Foodee Burger,4.5,43,,"['delivery', 'pickup']",False,Burgers,burgers,37.74738,-122.45952,US,CA,San Francisco,94116,"['delivery', 'pickup']"
1109,HECB3khkUffaD2zWCngLuw,El Techo,4.0,2028,$$,['restaurant_reservation'],False,"Latin American, Cocktail Bars, Breakfast & Brunch","latin, cocktailbars, breakfast_brunch",37.756576,-122.4190831,US,CA,San Francisco,94110,['restaurant_reservation']
1110,3sGEIoyXkMmc1YX1TYkSMg,Aha Fresh,4.0,1020,$$,"['delivery', 'pickup']",False,"Breakfast & Brunch, Burgers","breakfast_brunch, burgers",37.751349,-122.432183,US,CA,San Francisco,94114,"['delivery', 'pickup']"
1111,M0JTO3oyu6gxh1mfFjU-dA,San Tung,4.0,7042,$$,['delivery'],False,"Chinese, Chicken Wings, Noodles","chinese, chicken_wings, noodles",37.763693,-122.469008,US,CA,San Francisco,94122,['delivery']
1112,n3hTvILJyQ-XDchvrW7PBg,Billingsgate,4.5,12,,[],False,"Seafood, Bars, Seafood Markets","seafood, bars, seafoodmarkets",37.75152,-122.42879,US,CA,San Francisco,94114,
1113,ri7UUYmx21AgSpRsf4-9QA,Tartine Bakery & Cafe,4.0,8012,$$,['delivery'],False,"Bakeries, Cafes, Desserts","bakeries, cafes, desserts",37.76131,-122.42431,US,CA,San Francisco,94110,['delivery']
1114,C1KKLpAVfOH4PsTHHWsAqQ,Ap's Cafe,5.0,16,,[],False,"Cafes, Empanadas","cafes, empanadas",37.7513241022825,-122.434401288629,US,CA,San Francisco,94114,
1115,4rXyiTBn0b9xiuKkHoJ32g,Señor Sisig,4.0,194,$$,['delivery'],False,Filipino,filipino,37.757154,-122.421326,US,CA,San Francisco,94110,['delivery']
1116,rlJntikl6JesFV-gb3eQYA,Le P'tit Laurent,4.0,766,$$$,['delivery'],False,French,french,37.7343618158181,-122.433787985458,US,CA,San Francisco,94131,['delivery']
1117,i_OkjtKWm02Upc-PlcUrrg,Firefly Restaurant,4.0,1457,$$$,['delivery'],False,"American (New), Gluten-Free, Chicken Wings","newamerican, gluten_free, chicken_wings",37.751206,-122.438189,US,CA,San Francisco,94114,['delivery']
1118,gN4Jrrv8AaCrOSr8Y1JK5w,Man vs Fries,4.0,40,,"['delivery', 'pickup']",False,"Mexican, Pop-Up Restaurants","mexican, popuprestaurants",37.7474,-122.41794,US,CA,San Francisco,94110,"['delivery', 'pickup']"
1119,1toCkhuD0b57iFotMu3XEQ,La Ciccia,4.5,1115,$$$,['delivery'],False,"Seafood, Sardinian","seafood, sardinian",37.7420027017,-122.426627318,US,CA,San Francisco,94131,['delivery']
1120,Pp7aw9Vl_TOtdUyNHrv83Q,Vive La Tarte,4.5,71,$$,['delivery'],False,"Bakeries, Breakfast & Brunch, Cafes","bakeries, breakfast_brunch, cafes",37.75163,-122.43261,US,CA,San Francisco,94114,['delivery']
1121,TK-AfnulnF5yvL5aRFhniA,Diamond Cafe,4.5,143,$$,['delivery'],False,"Cafes, Breakfast & Brunch, Creperies","cafes, breakfast_brunch, creperies",37.7512897856745,-122.43616884886,US,CA,San Francisco,94114,['delivery']
1122,GyGNciKqyJ3ELHmw9jMeRA,Souvla,4.0,376,$$,['delivery'],False,"Greek, Mediterranean","greek, mediterranean",37.76082,-122.42181,US,CA,San Francisco,94110,['delivery']
1123,LsGkxQK217twdzZzVXsSRg,CreoLa,4.5,55,,"['restaurant_reservation', 'delivery']",False,"Bars, Seafood, Cajun/Creole","bars, seafood, cajun",37.7662642,-122.4527631,US,CA,San Francisco,94117,"['restaurant_reservation', 'delivery']"
1124,4Y4BXcmERpH_SnMEWQ4RTw,Bac Lieu Restaurant,4.5,199,$$,['delivery'],False,"Vietnamese, Noodles, Soup","vietnamese, noodles, soup",37.745267,-122.420402,US,CA,San Francisco,94110,['delivery']
1125,LV9GJW3NCHgMRbnWo_5xgw,Stonemill Matcha,4.0,905,$$,['delivery'],False,Cafes,cafes,37.76401,-122.4215,US,CA,San Francisco,94110,['delivery']
1126,J-mZZ_Yrng_XhPtx5x403Q,Uma Casa,4.0,290,$$$,['delivery'],False,"Portuguese, Cocktail Bars","portuguese, cocktailbars",37.74594,-122.42704,US,CA,San Francisco,94131,['delivery']
1127,rxY7canIJeXtICb6lprUcQ,Blue Plate,4.0,1445,$$$,"['restaurant_reservation', 'delivery', 'pickup']",False,"American (Traditional), Comfort Food, Wine Bars","tradamerican, comfortfood, wine_bars",37.74523,-122.42033,US,CA,San Francisco,94110,"['restaurant_reservation', 'delivery', 'pickup']"
