,date,drv,trn,wlk,city
539,2020-07-10,117.34,50.36,122.4,Los Angeles
540,2020-07-11,108.61,43.58,123.69,Los Angeles
541,2020-07-12,89.72,38.63,99.92,Los Angeles
542,2020-07-13,99.32,48.12,105.51,Los Angeles
543,2020-07-14,99.93,46.43,105.27,Los Angeles
544,2020-07-15,101.23,45.44,105.17,Los Angeles
545,2020-07-16,103.1,44.65,108.16,Los Angeles
546,2020-07-17,115.66,46.56,122.24,Los Angeles
547,2020-07-18,108.57,41.14,123.87,Los Angeles
548,2020-07-19,89.04,36.33,98.2,Los Angeles
549,2020-07-20,98.78,46.0,104.27,Los Angeles
550,2020-07-21,101.53,45.83,106.4,Los Angeles
551,2020-07-22,103.21,45.57,106.65,Los Angeles
552,2020-07-23,105.03,44.31,108.99,Los Angeles
553,2020-07-24,118.49,47.65,123.08,Los Angeles
554,2020-07-25,110.26,40.83,126.5,Los Angeles
555,2020-07-26,92.04,37.3,100.84,Los Angeles
556,2020-07-27,99.56,46.64,104.9,Los Angeles
557,2020-07-28,102.77,46.24,107.93,Los Angeles
558,2020-07-29,105.6,47.67,109.43,Los Angeles
559,2020-07-30,109.82,46.04,111.63,Los Angeles
560,2020-07-31,124.8,49.42,127.5,Los Angeles
561,2020-08-01,116.76,42.81,132.95,Los Angeles
562,2020-08-02,95.16,38.03,105.03,Los Angeles
563,2020-08-03,107.79,48.82,110.12,Los Angeles
564,2020-08-04,107.59,48.02,110.84,Los Angeles
565,2020-08-05,108.24,48.72,112.06,Los Angeles
566,2020-08-06,110.75,47.89,115.52,Los Angeles
567,2020-08-07,125.32,49.93,131.55,Los Angeles
568,2020-08-08,117.6,43.23,137.38,Los Angeles
569,2020-08-09,96.54,38.63,109.65,Los Angeles
570,2020-08-10,105.12,49.31,110.99,Los Angeles
571,2020-08-11,108.21,49.51,112.29,Los Angeles
572,2020-08-12,110.79,48.99,115.15,Los Angeles
573,2020-08-13,112.48,48.26,116.99,Los Angeles
574,2020-08-14,128.89,51.91,135.28,Los Angeles
575,2020-08-15,120.95,44.64,140.17,Los Angeles
576,2020-08-16,98.37,40.04,110.59,Los Angeles
577,2020-08-17,104.11,49.75,109.71,Los Angeles
578,2020-08-18,106.32,48.59,110.06,Los Angeles
579,2020-08-19,109.11,49.47,113.13,Los Angeles
580,2020-08-20,111.63,49.13,114.96,Los Angeles
581,2020-08-21,127.9,51.93,134.18,Los Angeles
582,2020-08-22,122.18,46.37,145.0,Los Angeles
583,2020-08-23,98.4,41.04,111.51,Los Angeles
584,2020-08-24,102.2,48.03,107.13,Los Angeles
585,2020-08-25,105.24,47.97,110.49,Los Angeles
586,2020-08-26,107.78,48.84,113.1,Los Angeles
587,2020-08-27,110.92,48.02,114.85,Los Angeles
588,2020-08-28,128.46,52.59,135.97,Los Angeles
589,2020-08-29,125.29,47.46,148.6,Los Angeles
590,2020-08-30,99.56,40.99,114.24,Los Angeles
591,2020-08-31,103.5,48.34,108.53,Los Angeles
592,2020-09-01,106.3,48.42,111.73,Los Angeles
593,2020-09-02,109.09,49.16,113.58,Los Angeles
594,2020-09-03,114.65,50.85,117.76,Los Angeles
595,2020-09-04,138.07,56.62,140.78,Los Angeles
596,2020-09-05,123.47,47.24,145.19,Los Angeles
597,2020-09-06,102.19,39.96,119.58,Los Angeles
598,2020-09-07,92.82,42.18,102.91,Los Angeles
599,2020-09-08,105.62,50.09,106.92,Los Angeles
600,2020-09-09,107.51,49.42,108.8,Los Angeles
601,2020-09-10,109.83,48.07,109.99,Los Angeles
602,2020-09-11,126.85,51.98,129.82,Los Angeles
603,2020-09-12,118.4,46.06,136.78,Los Angeles
604,2020-09-13,93.51,39.38,104.53,Los Angeles
605,2020-09-14,102.06,49.47,106.35,Los Angeles
606,2020-09-15,105.21,48.66,107.7,Los Angeles
607,2020-09-16,108.41,51.31,111.21,Los Angeles
608,2020-09-17,111.54,52.82,115.34,Los Angeles
609,2020-09-18,130.97,57.12,137.59,Los Angeles
610,2020-09-19,122.96,50.49,147.93,Los Angeles
611,2020-09-20,95.27,42.64,111.17,Los Angeles
612,2020-09-21,100.2,52.45,106.63,Los Angeles
613,2020-09-22,103.11,51.07,108.54,Los Angeles
614,2020-09-23,105.46,50.72,110.71,Los Angeles
615,2020-09-24,108.41,50.72,112.39,Los Angeles
616,2020-09-25,128.49,55.97,135.87,Los Angeles
617,2020-09-26,119.59,48.72,143.97,Los Angeles
618,2020-09-27,92.91,42.2,109.24,Los Angeles
619,2020-09-28,98.86,52.33,104.79,Los Angeles
620,2020-09-29,101.9,50.96,106.25,Los Angeles
621,2020-09-30,104.06,50.62,108.13,Los Angeles
622,2020-10-01,106.77,51.18,109.31,Los Angeles
623,2020-10-02,122.81,55.35,130.64,Los Angeles
624,2020-10-03,118.16,49.43,142.49,Los Angeles
625,2020-10-04,91.75,42.47,105.38,Los Angeles
626,2020-10-05,97.16,51.43,101.89,Los Angeles
627,2020-10-06,99.36,51.33,105.8,Los Angeles
628,2020-10-07,101.85,50.17,106.5,Los Angeles
629,2020-10-08,104.69,50.73,107.78,Los Angeles
630,2020-10-09,124.3,55.68,129.58,Los Angeles
631,2020-10-10,116.75,50.66,139.62,Los Angeles
632,2020-10-11,92.39,42.97,115.82,Los Angeles
633,2020-10-12,96.79,51.27,104.32,Los Angeles
634,2020-10-13,99.33,51.31,105.07,Los Angeles
635,2020-10-14,102.38,51.81,106.83,Los Angeles
636,2020-10-15,106.91,52.24,110.89,Los Angeles
637,2020-10-16,126.61,57.42,134.8,Los Angeles
638,2020-10-17,120.83,50.99,143.52,Los Angeles
639,2020-10-18,94.48,43.9,107.2,Los Angeles
640,2020-10-19,96.84,51.97,102.88,Los Angeles
641,2020-10-20,99.32,50.91,104.1,Los Angeles
642,2020-10-21,101.75,50.16,105.53,Los Angeles
643,2020-10-22,104.83,49.78,107.44,Los Angeles
644,2020-10-23,123.25,54.67,128.0,Los Angeles
645,2020-10-24,115.93,49.31,136.05,Los Angeles
646,2020-10-25,88.38,40.18,98.3,Los Angeles
647,2020-10-26,100.85,48.99,99.57,Los Angeles
648,2020-10-27,101.89,48.74,104.71,Los Angeles
649,2020-10-28,101.74,48.57,103.33,Los Angeles
650,2020-10-29,108.83,52.21,112.18,Los Angeles
651,2020-10-30,128.25,56.24,135.25,Los Angeles
652,2020-10-31,112.09,49.85,142.77,Los Angeles
653,2020-11-01,85.54,41.46,100.01,Los Angeles
654,2020-11-02,95.49,51.39,102.92,Los Angeles
655,2020-11-03,93.12,47.92,101.26,Los Angeles
656,2020-11-04,89.01,46.75,94.06,Los Angeles
657,2020-11-05,94.3,49.51,98.32,Los Angeles
658,2020-11-06,111.89,52.57,116.81,Los Angeles
659,2020-11-07,91.9,39.49,108.84,Los Angeles
660,2020-11-08,76.95,37.09,86.99,Los Angeles
661,2020-11-09,89.33,47.95,93.61,Los Angeles
662,2020-11-10,95.0,49.49,97.64,Los Angeles
663,2020-11-11,97.35,50.56,106.39,Los Angeles
664,2020-11-12,90.34,46.09,91.58,Los Angeles
665,2020-11-13,113.32,52.2,120.31,Los Angeles
666,2020-11-14,107.04,47.04,127.12,Los Angeles
667,2020-11-15,83.63,41.27,96.24,Los Angeles
668,2020-11-16,91.22,50.42,97.47,Los Angeles
669,2020-11-17,92.5,49.08,97.69,Los Angeles
670,2020-11-18,94.69,49.12,98.89,Los Angeles
671,2020-11-19,96.94,49.28,100.79,Los Angeles
672,2020-11-20,111.37,52.75,115.3,Los Angeles
673,2020-11-21,102.99,45.76,117.01,Los Angeles
674,2020-11-22,79.14,39.14,89.77,Los Angeles
675,2020-11-23,94.93,50.34,100.36,Los Angeles
676,2020-11-24,101.51,49.64,106.05,Los Angeles
677,2020-11-25,108.4,48.61,109.49,Los Angeles
678,2020-11-26,51.94,26.04,51.62,Los Angeles
679,2020-11-27,79.72,40.33,90.91,Los Angeles
680,2020-11-28,82.78,39.06,98.76,Los Angeles
681,2020-11-29,71.36,36.34,80.18,Los Angeles
682,2020-11-30,86.21,46.25,93.74,Los Angeles
683,2020-12-01,88.49,46.4,97.46,Los Angeles
684,2020-12-02,88.4,45.71,98.0,Los Angeles
685,2020-12-03,92.04,45.84,98.54,Los Angeles
686,2020-12-04,102.86,46.93,110.94,Los Angeles
687,2020-12-05,93.52,41.33,111.31,Los Angeles
688,2020-12-06,73.15,35.79,83.09,Los Angeles
689,2020-12-07,82.47,43.67,89.89,Los Angeles
690,2020-12-08,84.64,42.9,93.16,Los Angeles
691,2020-12-09,87.95,43.63,95.51,Los Angeles
692,2020-12-10,87.84,43.11,96.17,Los Angeles
693,2020-12-11,98.77,44.48,107.21,Los Angeles
694,2020-12-12,91.43,40.21,108.28,Los Angeles
695,2020-12-13,72.74,35.74,82.03,Los Angeles
696,2020-12-14,85.18,44.03,93.95,Los Angeles
697,2020-12-15,88.19,43.46,97.59,Los Angeles
698,2020-12-16,90.73,43.0,100.63,Los Angeles
699,2020-12-17,93.7,43.6,99.48,Los Angeles
700,2020-12-18,106.47,46.82,115.2,Los Angeles
701,2020-12-19,97.15,40.83,114.0,Los Angeles
702,2020-12-20,78.92,36.25,90.91,Los Angeles
703,2020-12-21,98.91,47.69,109.34,Los Angeles
704,2020-12-22,102.26,47.17,110.76,Los Angeles
705,2020-12-23,108.16,45.77,113.0,Los Angeles
706,2020-12-24,79.65,30.94,84.29,Los Angeles
707,2020-12-25,44.46,21.27,45.88,Los Angeles
708,2020-12-26,74.17,34.62,83.71,Los Angeles
709,2020-12-27,66.79,32.9,73.57,Los Angeles
710,2020-12-28,78.24,32.89,77.48,Los Angeles
711,2020-12-29,90.28,43.09,97.55,Los Angeles
712,2020-12-30,94.8,43.5,100.12,Los Angeles
713,2020-12-31,84.27,35.89,94.03,Los Angeles
714,2021-01-01,63.27,30.28,71.91,Los Angeles
715,2021-01-02,80.37,35.74,89.61,Los Angeles
716,2021-01-03,69.49,34.31,76.1,Los Angeles
717,2021-01-04,82.7,44.88,90.61,Los Angeles
718,2021-01-05,83.79,44.98,90.28,Los Angeles
719,2021-01-06,81.76,42.97,90.1,Los Angeles
720,2020-01-13,100.0,100.0,100.0,Houston
721,2020-01-14,102.34,99.97,103.48,Houston
722,2020-01-15,106.95,102.76,108.19,Houston
723,2020-01-16,107.64,102.02,108.28,Houston
724,2020-01-17,124.28,105.19,126.26,Houston
725,2020-01-18,119.01,89.65,141.43,Houston
726,2020-01-19,89.65,76.89,112.45,Houston
727,2020-01-20,97.88,91.53,104.62,Houston
728,2020-01-21,103.35,104.69,101.34,Houston
729,2020-01-22,99.22,91.49,90.93,Houston
730,2020-01-23,106.19,101.22,103.05,Houston
731,2020-01-24,127.25,102.55,124.8,Houston
732,2020-01-25,122.18,91.59,138.2,Houston
733,2020-01-26,80.59,72.75,94.49,Houston
734,2020-01-27,97.15,98.29,92.72,Houston
735,2020-01-28,97.96,90.91,89.51,Houston
736,2020-01-29,100.42,93.73,93.53,Houston
737,2020-01-30,103.73,94.44,97.2,Houston
738,2020-01-31,122.36,99.63,124.63,Houston
739,2020-02-01,125.73,93.26,144.99,Houston
740,2020-02-02,81.6,71.7,87.6,Houston
741,2020-02-03,95.91,98.72,93.35,Houston
742,2020-02-04,101.99,101.49,100.93,Houston
743,2020-02-05,98.77,94.69,94.33,Houston
744,2020-02-06,106.41,93.78,102.85,Houston
745,2020-02-07,123.66,101.54,123.94,Houston
746,2020-02-08,128.93,96.22,149.31,Houston
747,2020-02-09,84.15,73.58,86.31,Houston
748,2020-02-10,98.92,96.5,94.96,Houston
749,2020-02-11,103.58,97.5,96.97,Houston
750,2020-02-12,107.87,98.3,96.24,Houston
751,2020-02-13,118.92,101.49,113.3,Houston
752,2020-02-14,146.2,110.3,152.29,Houston
753,2020-02-15,127.38,95.15,150.56,Houston
754,2020-02-16,92.05,79.18,99.76,Houston
755,2020-02-17,103.92,97.89,104.45,Houston
756,2020-02-18,106.27,99.57,99.94,Houston
757,2020-02-19,106.57,99.32,99.27,Houston
758,2020-02-20,109.73,93.7,99.11,Houston
759,2020-02-21,131.8,111.87,130.26,Houston
760,2020-02-22,132.26,107.67,154.44,Houston
761,2020-02-23,86.85,72.44,91.42,Houston
762,2020-02-24,103.61,95.29,95.48,Houston
763,2020-02-25,113.03,100.6,106.93,Houston
764,2020-02-26,112.99,98.28,104.8,Houston
765,2020-02-27,135.22,106.67,117.29,Houston
766,2020-02-28,139.72,106.22,146.88,Houston
767,2020-02-29,143.0,102.6,176.99,Houston
768,2020-03-01,90.52,74.67,94.18,Houston
769,2020-03-02,108.73,101.08,104.01,Houston
770,2020-03-03,115.87,106.66,114.48,Houston
771,2020-03-04,111.15,100.23,103.79,Houston
772,2020-03-05,121.4,106.46,119.26,Houston
773,2020-03-06,141.03,110.01,147.98,Houston
774,2020-03-07,134.87,99.53,157.63,Houston
775,2020-03-08,93.83,81.56,105.95,Houston
776,2020-03-09,110.6,101.91,113.49,Houston
777,2020-03-10,116.75,107.1,117.95,Houston
778,2020-03-11,112.94,94.57,110.56,Houston
779,2020-03-12,108.12,87.92,107.23,Houston
780,2020-03-13,110.98,82.77,113.84,Houston
781,2020-03-14,101.18,73.54,112.13,Houston
782,2020-03-15,70.91,63.1,77.98,Houston
783,2020-03-16,81.78,72.89,83.69,Houston
784,2020-03-17,74.33,64.02,77.96,Houston
785,2020-03-18,71.49,59.15,73.92,Houston
786,2020-03-19,70.52,58.06,76.33,Houston
787,2020-03-20,69.39,50.54,67.76,Houston
788,2020-03-21,57.4,42.4,60.6,Houston
789,2020-03-22,43.52,39.33,49.92,Houston
790,2020-03-23,59.25,52.03,64.7,Houston
791,2020-03-24,59.64,50.97,65.9,Houston
792,2020-03-25,48.64,43.45,54.19,Houston
793,2020-03-26,50.73,44.14,56.67,Houston
794,2020-03-27,57.29,43.71,61.5,Houston
795,2020-03-28,48.1,38.72,52.98,Houston
796,2020-03-29,40.12,34.42,50.29,Houston
797,2020-03-30,50.04,43.16,55.35,Houston
798,2020-03-31,52.84,42.17,60.62,Houston
799,2020-04-01,53.67,38.85,62.09,Houston
800,2020-04-02,52.66,40.16,58.29,Houston
801,2020-04-03,58.34,40.16,62.68,Houston
802,2020-04-04,46.36,31.56,49.27,Houston
803,2020-04-05,40.34,33.74,49.75,Houston
804,2020-04-06,51.05,39.59,56.77,Houston
805,2020-04-07,53.57,42.78,59.63,Houston
806,2020-04-08,54.13,41.13,60.23,Houston
807,2020-04-09,55.36,39.41,60.15,Houston
808,2020-04-10,60.55,40.54,67.47,Houston
809,2020-04-11,54.01,36.09,62.47,Houston
810,2020-04-12,37.42,31.04,45.96,Houston
811,2020-04-13,55.7,38.2,62.39,Houston
812,2020-04-14,57.49,39.8,63.04,Houston
813,2020-04-15,61.85,39.76,67.89,Houston
814,2020-04-16,63.15,38.46,68.34,Houston
815,2020-04-17,68.88,41.46,73.07,Houston
816,2020-04-18,62.41,39.79,67.83,Houston
817,2020-04-19,45.57,32.53,51.35,Houston
818,2020-04-20,64.13,43.37,70.8,Houston
819,2020-04-21,63.28,42.5,69.33,Houston
820,2020-04-22,62.24,40.89,67.23,Houston
821,2020-04-23,68.81,43.22,74.44,Houston
822,2020-04-24,76.27,44.74,81.08,Houston
823,2020-04-25,70.55,40.69,74.03,Houston
824,2020-04-26,55.99,37.13,64.74,Houston
825,2020-04-27,66.54,44.84,72.55,Houston
826,2020-04-28,64.37,42.73,66.02,Houston
827,2020-04-29,68.49,43.95,73.32,Houston
828,2020-04-30,74.62,46.76,82.54,Houston
829,2020-05-01,87.87,51.17,91.64,Houston
830,2020-05-02,82.95,48.69,91.34,Houston
831,2020-05-03,63.53,41.9,70.65,Houston
832,2020-05-04,76.74,52.02,83.24,Houston
833,2020-05-05,80.1,51.25,83.87,Houston
834,2020-05-06,81.63,51.35,87.52,Houston
835,2020-05-07,83.69,50.44,88.41,Houston
836,2020-05-08,95.23,53.07,99.86,Houston
837,2020-05-09,95.1,50.45,106.14,Houston
838,2020-05-10,67.81,41.3,75.28,Houston
839,2020-05-11,,,,Houston
840,2020-05-12,,,,Houston
841,2020-05-13,88.1,53.41,100.66,Houston
842,2020-05-14,91.05,53.34,102.54,Houston
843,2020-05-15,100.26,50.68,105.47,Houston
844,2020-05-16,94.28,49.55,113.74,Houston
845,2020-05-17,76.25,44.64,91.12,Houston
846,2020-05-18,94.4,56.03,109.32,Houston
847,2020-05-19,97.05,57.54,113.45,Houston
848,2020-05-20,99.47,59.44,114.76,Houston
849,2020-05-21,104.03,56.39,118.66,Houston
850,2020-05-22,120.5,60.09,138.91,Houston
851,2020-05-23,111.18,57.8,133.48,Houston
852,2020-05-24,79.32,45.07,92.58,Houston
853,2020-05-25,80.97,50.97,94.82,Houston
854,2020-05-26,99.38,58.65,115.65,Houston
855,2020-05-27,100.89,54.49,112.66,Houston
856,2020-05-28,106.26,58.29,123.9,Houston
857,2020-05-29,126.08,65.34,152.8,Houston
858,2020-05-30,123.84,62.04,142.19,Houston
859,2020-05-31,85.39,48.37,95.06,Houston
860,2020-06-01,102.0,61.24,121.03,Houston
861,2020-06-02,111.42,71.7,171.94,Houston
862,2020-06-03,105.43,60.55,118.55,Houston
863,2020-06-04,113.77,64.29,128.69,Houston
864,2020-06-05,131.91,67.76,146.79,Houston
865,2020-06-06,131.02,64.31,145.28,Houston
866,2020-06-07,95.23,56.58,108.28,Houston
867,2020-06-08,107.33,64.37,119.09,Houston
868,2020-06-09,110.54,63.28,123.05,Houston
869,2020-06-10,113.44,63.0,125.29,Houston
870,2020-06-11,118.09,63.62,132.61,Houston
871,2020-06-12,135.11,68.54,154.53,Houston
872,2020-06-13,134.05,63.05,156.23,Houston
873,2020-06-14,98.21,55.21,110.62,Houston
874,2020-06-15,110.26,64.31,124.67,Houston
875,2020-06-16,112.65,65.41,124.43,Houston
876,2020-06-17,113.83,62.49,126.18,Houston
877,2020-06-18,117.66,62.57,131.19,Houston
878,2020-06-19,136.66,66.37,151.52,Houston
879,2020-06-20,129.84,60.97,145.15,Houston
880,2020-06-21,89.45,50.4,96.16,Houston
881,2020-06-22,95.76,54.03,104.19,Houston
882,2020-06-23,106.86,62.19,122.2,Houston
883,2020-06-24,105.14,56.77,117.47,Houston
884,2020-06-25,105.41,56.59,119.11,Houston
885,2020-06-26,119.83,58.77,135.53,Houston
886,2020-06-27,115.98,56.28,128.64,Houston
887,2020-06-28,87.02,49.05,95.69,Houston
888,2020-06-29,102.86,58.76,117.81,Houston
889,2020-06-30,106.46,59.61,122.02,Houston
890,2020-07-01,109.38,57.74,124.5,Houston
891,2020-07-02,117.35,58.68,133.47,Houston
892,2020-07-03,116.42,56.41,140.51,Houston
893,2020-07-04,91.56,48.75,112.15,Houston
894,2020-07-05,79.44,44.11,96.93,Houston
895,2020-07-06,102.1,56.83,120.29,Houston
896,2020-07-07,106.33,56.59,123.19,Houston
897,2020-07-08,107.83,58.52,127.23,Houston
898,2020-07-09,111.16,59.27,133.46,Houston
899,2020-07-10,126.63,62.5,148.41,Houston
900,2020-07-11,120.89,56.84,140.31,Houston
901,2020-07-12,90.54,47.4,104.65,Houston
902,2020-07-13,105.55,55.9,122.77,Houston
903,2020-07-14,109.13,56.39,126.33,Houston
904,2020-07-15,110.11,55.59,127.33,Houston
905,2020-07-16,113.04,57.09,127.63,Houston
906,2020-07-17,124.51,55.84,141.63,Houston
907,2020-07-18,122.5,53.19,143.13,Houston
908,2020-07-19,91.87,47.73,103.37,Houston
909,2020-07-20,104.71,52.24,116.92,Houston
910,2020-07-21,103.89,52.28,119.12,Houston
911,2020-07-22,108.92,53.83,121.54,Houston
912,2020-07-23,116.49,55.78,130.37,Houston
913,2020-07-24,125.03,55.38,144.09,Houston
914,2020-07-25,102.67,45.58,119.42,Houston
915,2020-07-26,85.9,43.91,101.59,Houston
916,2020-07-27,107.38,52.96,123.99,Houston
917,2020-07-28,108.49,52.37,124.42,Houston
918,2020-07-29,112.18,52.04,128.38,Houston
919,2020-07-30,119.46,54.53,139.55,Houston
920,2020-07-31,132.14,59.44,151.11,Houston
921,2020-08-01,120.41,50.65,142.13,Houston
922,2020-08-02,97.24,45.0,112.2,Houston
923,2020-08-03,114.4,56.53,130.19,Houston
924,2020-08-04,115.17,55.51,133.78,Houston
925,2020-08-05,117.46,55.79,133.19,Houston
926,2020-08-06,120.71,56.63,138.98,Houston
927,2020-08-07,137.83,58.5,157.86,Houston
928,2020-08-08,133.54,55.1,157.16,Houston
929,2020-08-09,98.73,46.34,112.52,Houston
930,2020-08-10,112.95,56.02,129.74,Houston
931,2020-08-11,115.02,57.17,133.56,Houston
932,2020-08-12,117.73,57.21,134.11,Houston
933,2020-08-13,120.05,56.89,138.71,Houston
934,2020-08-14,141.15,61.28,160.26,Houston
935,2020-08-15,138.12,58.57,158.53,Houston
936,2020-08-16,100.81,49.43,113.35,Houston
937,2020-08-17,109.55,55.11,127.24,Houston
938,2020-08-18,112.89,58.14,131.12,Houston
939,2020-08-19,114.34,55.23,132.23,Houston
940,2020-08-20,117.68,56.61,136.47,Houston
941,2020-08-21,136.1,58.86,156.14,Houston
942,2020-08-22,133.4,56.39,151.97,Houston
943,2020-08-23,97.56,47.75,114.38,Houston
944,2020-08-24,105.19,56.76,122.51,Houston
945,2020-08-25,119.47,57.72,127.79,Houston
946,2020-08-26,91.87,47.55,106.23,Houston
947,2020-08-27,91.37,50.39,105.49,Houston
948,2020-08-28,122.75,56.83,138.99,Houston
949,2020-08-29,126.12,55.86,152.1,Houston
950,2020-08-30,93.69,47.5,109.52,Houston
951,2020-08-31,109.97,59.65,128.41,Houston
952,2020-09-01,116.17,59.06,134.13,Houston
953,2020-09-02,117.79,58.6,134.78,Houston
954,2020-09-03,122.35,60.52,141.33,Houston
955,2020-09-04,143.49,62.32,166.3,Houston
956,2020-09-05,134.41,56.97,169.83,Houston
957,2020-09-06,104.6,48.9,124.98,Houston
958,2020-09-07,95.99,48.11,111.01,Houston
959,2020-09-08,109.72,55.94,125.04,Houston
960,2020-09-09,112.81,54.98,128.05,Houston
961,2020-09-10,118.02,55.43,135.0,Houston
962,2020-09-11,138.54,59.54,160.86,Houston
963,2020-09-12,142.31,60.01,175.19,Houston
964,2020-09-13,98.72,47.46,114.98,Houston
965,2020-09-14,110.25,57.6,127.63,Houston
966,2020-09-15,114.4,58.29,133.2,Houston
967,2020-09-16,115.07,59.64,133.85,Houston
968,2020-09-17,118.43,65.3,137.08,Houston
969,2020-09-18,142.11,68.3,168.36,Houston
970,2020-09-19,141.18,66.46,182.2,Houston
971,2020-09-20,87.25,48.72,103.07,Houston
972,2020-09-21,91.62,55.93,105.65,Houston
973,2020-09-22,83.51,54.39,94.65,Houston
974,2020-09-23,100.52,55.72,116.22,Houston
975,2020-09-24,113.1,58.83,130.31,Houston
976,2020-09-25,136.65,64.84,164.0,Houston
977,2020-09-26,137.34,60.26,175.37,Houston
978,2020-09-27,96.4,52.23,119.27,Houston
979,2020-09-28,103.46,60.11,123.48,Houston
980,2020-09-29,107.69,59.96,129.43,Houston
981,2020-09-30,109.06,58.4,128.89,Houston
982,2020-10-01,114.43,59.82,132.18,Houston
983,2020-10-02,134.92,61.41,159.76,Houston
984,2020-10-03,134.83,63.25,173.72,Houston
985,2020-10-04,95.86,52.13,115.94,Houston
986,2020-10-05,104.46,60.9,121.21,Houston
987,2020-10-06,106.24,59.58,123.41,Houston
988,2020-10-07,107.73,58.45,123.41,Houston
989,2020-10-08,114.08,59.16,131.1,Houston
990,2020-10-09,135.37,63.35,165.75,Houston
991,2020-10-10,144.15,63.94,186.42,Houston
992,2020-10-11,99.72,52.48,122.0,Houston
993,2020-10-12,104.95,59.85,124.25,Houston
994,2020-10-13,107.12,61.03,123.88,Houston
995,2020-10-14,109.45,59.54,126.11,Houston
